sha,message,author,date,url,code_size
360a3049535cec0c19aa8fee0d6096ef05c8a821,"added some fill demos

svn path=/trunk/matplotlib/; revision=545",jdh2358,09/28/2004 04:36:54 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/360a3049535cec0c19aa8fee0d6096ef05c8a821,6334988
926b070daeb3a21e002ac59f4b7cd478c2b72d6e,"added save to file object in agg

svn path=/trunk/matplotlib/; revision=544",jdh2358,09/28/2004 02:56:56 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/926b070daeb3a21e002ac59f4b7cd478c2b72d6e,6333247
af036983bf10ec2023c527595e3fe9aa4fff53ff,"fixed type in image

svn path=/trunk/matplotlib/; revision=543",jdh2358,09/28/2004 09:42:04 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/af036983bf10ec2023c527595e3fe9aa4fff53ff,6331797
1e48ed041af91e50ed39646feb8f4b3cee3bc610,"added some more example

svn path=/trunk/matplotlib/; revision=542",jdh2358,09/24/2004 03:30:28 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1e48ed041af91e50ed39646feb8f4b3cee3bc610,6350024
43d6b5a6fd2c4ddb97f0eb9c0854d8786736c4ce,"upgraded to agg22

svn path=/trunk/matplotlib/; revision=541",jdh2358,09/24/2004 03:28:50 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/43d6b5a6fd2c4ddb97f0eb9c0854d8786736c4ce,6345397
e34a333d00814124d3e19d462b9d78ac35e7a49a,"reorganizes py code

svn path=/trunk/matplotlib/; revision=540",jdh2358,09/24/2004 03:24:50 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e34a333d00814124d3e19d462b9d78ac35e7a49a,6345184
c3d5ba020b55711a9092dc7b836e39fbbd7c352a,"Added toolbar2 message display to TkAgg.

svn path=/trunk/matplotlib/; revision=539",jaytmiller,09/20/2004 02:51:14 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c3d5ba020b55711a9092dc7b836e39fbbd7c352a,3526957
840f5f11023919538da4de461b766c58ccfa2559,"added dates namespace to matlab interface

svn path=/trunk/matplotlib/; revision=538",jdh2358,09/20/2004 02:39:46 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/840f5f11023919538da4de461b766c58ccfa2559,3526889
704ff2ff708c090d5dfb2fdc1733777b14d4a35e,"added coords formatters

svn path=/trunk/matplotlib/; revision=537",jdh2358,09/17/2004 08:55:40 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/704ff2ff708c090d5dfb2fdc1733777b14d4a35e,3526922
5a0ff9ad7521549406129ce1a112a5e9dc367213,"new date handling

svn path=/trunk/matplotlib/; revision=536",jdh2358,09/17/2004 07:42:28 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5a0ff9ad7521549406129ce1a112a5e9dc367213,3526268
9bf24485e425183a80906a672dbdc1e34092a6cc,"Designated matplotlib/images/* as binary files to CVS.

svn path=/trunk/matplotlib/; revision=535",jaytmiller,09/16/2004 03:21:37 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9bf24485e425183a80906a672dbdc1e34092a6cc,3511878
2e7fd6b7fa62055046928bf17f45eb9411c7649b,"added fernandos backend init patch

svn path=/trunk/matplotlib/; revision=534",jdh2358,09/15/2004 06:52:31 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/2e7fd6b7fa62055046928bf17f45eb9411c7649b,3511554
486246b9abac84c9b60ac3e815f66d2261d28026,"Single distribution Numeric/numarray extension support.

svn path=/trunk/matplotlib/; revision=533",jaytmiller,09/15/2004 04:56:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/486246b9abac84c9b60ac3e815f66d2261d28026,3511391
3b9af38ec9d8618ae091384893cbb7c33ff613d9,"Modified setup to build array-package-specific extensions for those
extensions which are array-aware.  Setup builds extensions automatically
for either Numeric, numarray, or both, depending on what you have installed.
Python proxy modules for the array-aware extensions import the version
optimized for numarray or Numeric as determined by numerix.

svn path=/trunk/matplotlib/; revision=532",jaytmiller,09/15/2004 04:53:41 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3b9af38ec9d8618ae091384893cbb7c33ff613d9,3510998
6532e5acafcbc8256667478339578822b2a86a0c,"Moved definitions of infinity to numerix.

svn path=/trunk/matplotlib/; revision=531",jaytmiller,09/15/2004 02:48:32 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6532e5acafcbc8256667478339578822b2a86a0c,3507983
bb2477f0cc70fee6c916dcdb7f0f64711ead8c9e,"added axis equal

svn path=/trunk/matplotlib/; revision=530",jdh2358,09/14/2004 07:07:34 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bb2477f0cc70fee6c916dcdb7f0f64711ead8c9e,3507796
d780add74a4b49410fa228bdfe22519f2894917f,"added set_locs to formatter

svn path=/trunk/matplotlib/; revision=529",jdh2358,09/10/2004 03:14:25 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d780add74a4b49410fa228bdfe22519f2894917f,3507796
6d161df98b0b8349ed1d168e39f8382f3f0bd78b,"updated htdocs to new funcs

svn path=/trunk/matplotlib/; revision=528",jdh2358,09/09/2004 03:54:28 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6d161df98b0b8349ed1d168e39f8382f3f0bd78b,3508182
b0af191744ed28c9f0c055e4d456047601068f06,"fixed exponential format bug

svn path=/trunk/matplotlib/; revision=527",jdh2358,09/08/2004 02:40:06 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b0af191744ed28c9f0c055e4d456047601068f06,3508180
d7d896f3517e584f38bd3c47444d046396e78778,"sync to 0.62.4

svn path=/trunk/matplotlib/; revision=523",jdh2358,08/30/2004 07:07:24 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d7d896f3517e584f38bd3c47444d046396e78778,3507502
da47f031d2e60969c32749aa8b9b3786f9421c9a,"fixed stoopid mathtext bug

svn path=/trunk/matplotlib/; revision=522",jdh2358,08/30/2004 06:52:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/da47f031d2e60969c32749aa8b9b3786f9421c9a,3507252
a744c5d6e11bcc32d8221abce0ac144c21e0f2f9,"mathtext 2.2 warning

svn path=/trunk/matplotlib/; revision=520",jdh2358,08/30/2004 05:40:35 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a744c5d6e11bcc32d8221abce0ac144c21e0f2f9,3507242
f3e2e6faf2493eb85a6fbcf757eae681a59951ea,"fixed mfc and image montage bugs

svn path=/trunk/matplotlib/; revision=517",jdh2358,08/30/2004 02:13:04 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f3e2e6faf2493eb85a6fbcf757eae681a59951ea,3507244
487004bd9f3fc9c41a64ffd4ac893dcb29ef62ba,"sync to 0.62.0

svn path=/trunk/matplotlib/; revision=516",jdh2358,08/28/2004 11:44:03 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/487004bd9f3fc9c41a64ffd4ac893dcb29ef62ba,3507244
6028a6689070bc9f26e7a88aa1afa396248dc4c1,"sync to 0.62.0

svn path=/trunk/matplotlib/; revision=514",jdh2358,08/28/2004 11:35:01 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6028a6689070bc9f26e7a88aa1afa396248dc4c1,3507241
d20a9130e9f9013641203b83cd8fd9d1f11a0cb1,"mathtext/pyparsing optimizations

svn path=/trunk/matplotlib/; revision=513",jdh2358,08/27/2004 07:02:01 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d20a9130e9f9013641203b83cd8fd9d1f11a0cb1,3507204
25ba29b295ad56281b15a44895495fb967b1c683,"added integral demo

svn path=/trunk/matplotlib/; revision=512",jdh2358,08/25/2004 10:26:04 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/25ba29b295ad56281b15a44895495fb967b1c683,3507086
30a847d44ecb5488ad80cf80bd3a6bc97aeaf8b4,"updated pyparsing module

svn path=/trunk/matplotlib/; revision=511",jdh2358,08/25/2004 09:08:04 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/30a847d44ecb5488ad80cf80bd3a6bc97aeaf8b4,3506363
ad1ce5bcb9a463f01d5ca66a6de72bdca401fc8b,"supported log formatting for non mathtext backends

svn path=/trunk/matplotlib/; revision=510",jdh2358,08/25/2004 06:40:22 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ad1ce5bcb9a463f01d5ca66a6de72bdca401fc8b,3506473
38654c6f777ba82be01ca901f959b8c6665e14a8,"updated log examples

svn path=/trunk/matplotlib/; revision=509",jdh2358,08/25/2004 06:31:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/38654c6f777ba82be01ca901f959b8c6665e14a8,3506493
1a1f17dc02e3def7beb23bd908f6f4c2753c796a,"log ticking and formatting options to semilogx, etc..

svn path=/trunk/matplotlib/; revision=508",jdh2358,08/25/2004 06:21:53 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1a1f17dc02e3def7beb23bd908f6f4c2753c796a,3506515
9641e627ddae5ead0149b44a121140051a2d4c79,"fixed grid toggle

svn path=/trunk/matplotlib/; revision=507",jdh2358,08/23/2004 02:40:15 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9641e627ddae5ead0149b44a121140051a2d4c79,3506405
af825faa7dfdfb4864bb48a76d9daa07b61550fa,"added gregs log patch

svn path=/trunk/matplotlib/; revision=506",jdh2358,08/20/2004 03:45:46 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/af825faa7dfdfb4864bb48a76d9daa07b61550fa,3506346
1e1c5546c3609fe68226c35c38fcc5db95c94538,"Fixed TTF files reads in backend_ps on win32.

svn path=/trunk/matplotlib/; revision=505",N/A,08/19/2004 03:06:56 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1e1c5546c3609fe68226c35c38fcc5db95c94538,3506168
3629ef4bc883352b83f27ca241a15d9dd334fce0,"added plotmap demo data

svn path=/trunk/matplotlib/; revision=504",jdh2358,08/18/2004 07:20:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3629ef4bc883352b83f27ca241a15d9dd334fce0,3506108
e659bb088641d6ffdc8629cf660e901a7d73e29c,"some image border bug fixes

svn path=/trunk/matplotlib/; revision=502",jdh2358,08/18/2004 06:11:51 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e659bb088641d6ffdc8629cf660e901a7d73e29c,3506009
819f63c6f8e79b5f811dcad56c06403128be9762,"added base and subs properties for logscaling
this is user-definable using set_xscale and set_yscale methods
example : set_xscale('log') -> base 10, subticks at range(2,10)*10**i
          set_xscale('log',8) -> base 8, subticks at range(2,8)*8**i
          set_xscale('log',subs=[2,5]) -> base 10, subticks only on [2,5]*10**i

svn path=/trunk/matplotlib/; revision=501",glielens,08/18/2004 03:36:19 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/819f63c6f8e79b5f811dcad56c06403128be9762,3503204
9a80fa5e517b64d6ae0f489d73bac347d224b2b8,"fixed errorbar and home dir bugs

svn path=/trunk/matplotlib/; revision=500",jdh2358,08/18/2004 01:52:41 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9a80fa5e517b64d6ae0f489d73bac347d224b2b8,3502886
18510cebda3a38d2f6862fdf2f1658b95fc70ec0,"fixed cursor demos

svn path=/trunk/matplotlib/; revision=498",jdh2358,08/15/2004 05:27:04 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/18510cebda3a38d2f6862fdf2f1658b95fc70ec0,3502696
aa04e91a79da5bd9b62688629f412d71fc7122ef,"added fltkagg - fixed pyparsing

svn path=/trunk/matplotlib/; revision=497",jdh2358,08/12/2004 01:26:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/aa04e91a79da5bd9b62688629f412d71fc7122ef,3503271
8c2a691fab7f2b5c11abb680b9fe0d2e0bd55c55,"updated win32 setupext for python2.2

svn path=/trunk/matplotlib/; revision=496",jdh2358,08/11/2004 02:47:09 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/8c2a691fab7f2b5c11abb680b9fe0d2e0bd55c55,3503060
34e79ca18bea19f083ff158604335536f2c88c88,"added bib file

svn path=/trunk/matplotlib/; revision=494",jdh2358,08/10/2004 03:04:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/34e79ca18bea19f083ff158604335536f2c88c88,3502484
9d169b02c7b31efc10be3e46b864f2af498c3414,"converted unicode -> str for ps

svn path=/trunk/matplotlib/; revision=491",jdh2358,08/09/2004 02:40:06 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9d169b02c7b31efc10be3e46b864f2af498c3414,3502289
8fa2801f241249a8e7cd37451f958be1c82462b1,"updated listings for usersguide

svn path=/trunk/matplotlib/; revision=487",jdh2358,08/09/2004 12:46:03 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/8fa2801f241249a8e7cd37451f958be1c82462b1,3502289
5ed91a2f5ca7ee44a3bfa818f2996daf45ef59c9,"SC 08/08/2004

svn path=/trunk/matplotlib/; revision=486",N/A,08/08/2004 03:56:55 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5ed91a2f5ca7ee44a3bfa818f2996daf45ef59c9,3502287
c561d7535366e7df7321dd2fae526db7bec4e3b2,"update users guide

svn path=/trunk/matplotlib/; revision=485",jdh2358,08/06/2004 06:08:52 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c561d7535366e7df7321dd2fae526db7bec4e3b2,3502104
8fda0f573aa88461b9f0f962109b1a0f406f8b28,"made embedding_in_wx3 numarray required

svn path=/trunk/matplotlib/; revision=484",jdh2358,08/06/2004 01:54:14 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/8fda0f573aa88461b9f0f962109b1a0f406f8b28,3502026
9b3a37ae30a38be55881d2bc0aace024b7c1f39b,"added rectangle, idle draw and key navigation to tkagg

svn path=/trunk/matplotlib/; revision=483",jdh2358,08/06/2004 01:35:32 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9b3a37ae30a38be55881d2bc0aace024b7c1f39b,3501929
be71fa590055adcf8178bec92f95703adda2f9a2,"added wx cursor demo

svn path=/trunk/matplotlib/; revision=482",jdh2358,08/05/2004 06:27:32 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/be71fa590055adcf8178bec92f95703adda2f9a2,3501850
38461c2a3b18dcd1b273b86b1cfac7fdbb07df23,"fixed a datalim bug

svn path=/trunk/matplotlib/; revision=481",jdh2358,08/05/2004 05:22:27 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/38461c2a3b18dcd1b273b86b1cfac7fdbb07df23,3497528
f0d032dd4ae27a7a0a54677d14dd754080819e8a,"fixed mathtext bug for ft2font

svn path=/trunk/matplotlib/; revision=480",jdh2358,08/05/2004 04:54:13 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f0d032dd4ae27a7a0a54677d14dd754080819e8a,3497561
d714799a3ceef54f6197399f955735086ea6d92c,"added mathtext tut figure

svn path=/trunk/matplotlib/; revision=478",jdh2358,08/05/2004 04:19:03 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d714799a3ceef54f6197399f955735086ea6d92c,3497534
c12cc8a1050033f7cf2bd236162f4b5861600d3b,"some wx and gtk backend fixes

svn path=/trunk/matplotlib/; revision=474",jdh2358,08/05/2004 04:04:48 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c12cc8a1050033f7cf2bd236162f4b5861600d3b,3497429
cdc5d3330ad368d3d7a25573ed135a95f4b04837,"some htdocs fixes

svn path=/trunk/matplotlib/; revision=472",jdh2358,08/05/2004 03:21:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/cdc5d3330ad368d3d7a25573ed135a95f4b04837,3497426
c1d6ea011724c0f91450d10afe8b6d40f152677e,"added event handling to tutorial

svn path=/trunk/matplotlib/; revision=471",jdh2358,08/05/2004 02:40:36 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c1d6ea011724c0f91450d10afe8b6d40f152677e,3497350
53f9fb207cf1dcf36b1d7f8ccafb6501281f4617,"fixed a ps and svg font bug

svn path=/trunk/matplotlib/; revision=470",jdh2358,08/05/2004 02:30:56 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/53f9fb207cf1dcf36b1d7f8ccafb6501281f4617,3497094
ee13881293a5feea8763b514e8aa6c628ebdc6ae,"updated installing docs

svn path=/trunk/matplotlib/; revision=466",jdh2358,08/05/2004 01:54:29 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ee13881293a5feea8763b514e8aa6c628ebdc6ae,3497089
bf8d23a2fdc5eefe5ec3f7264c766cd68c104eab,"changed icon and pointer for pan/zoom

svn path=/trunk/matplotlib/; revision=465",jdh2358,08/02/2004 06:12:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bf8d23a2fdc5eefe5ec3f7264c766cd68c104eab,3496172
8e055fe4f2ab7e92116bf2b72f367fee7ddb4cc6,"SC 01/08/2004

svn path=/trunk/matplotlib/; revision=464",N/A,08/01/2004 09:49:16 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/8e055fe4f2ab7e92116bf2b72f367fee7ddb4cc6,3486649
68ed43cf5c8862cd773dfdfb113ffa3b17aded6d,"simplified backend bases

svn path=/trunk/matplotlib/; revision=463",jdh2358,07/29/2004 02:51:46 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/68ed43cf5c8862cd773dfdfb113ffa3b17aded6d,3486575
5055027169c383a2781fe06120f57fab2e2d283c,"added tk fix for osx

svn path=/trunk/matplotlib/; revision=462",jdh2358,07/29/2004 01:12:38 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/5055027169c383a2781fe06120f57fab2e2d283c,3486407
342bfd40a1666e388aca353f1b8353ff01f58af9,"updating

svn path=/trunk/matplotlib/; revision=461",jdh2358,07/28/2004 09:08:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/342bfd40a1666e388aca353f1b8353ff01f58af9,3484651
6afca070c60fdc8d56e9f4375b8e418f57636e91,"added key place holder for tkagg and dynamic update

svn path=/trunk/matplotlib/; revision=460",jdh2358,07/28/2004 09:00:17 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6afca070c60fdc8d56e9f4375b8e418f57636e91,3484558
f514b728b8f197bf5c60f63357189ed936aab4f2,"restored numeric in setup.py

svn path=/trunk/matplotlib/; revision=459",jdh2358,07/28/2004 06:38:32 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f514b728b8f197bf5c60f63357189ed936aab4f2,3484558
b8ea1158eb288ee0c7290fd9a4c7f8ec7d17475c,"small wx nav fixes

svn path=/trunk/matplotlib/; revision=458",jdh2358,07/28/2004 06:38:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b8ea1158eb288ee0c7290fd9a4c7f8ec7d17475c,3484558
9d6748fd40b25457d814dd652e4d23b6aeb68ddd,"added gregs patch

svn path=/trunk/matplotlib/; revision=457",jdh2358,07/28/2004 06:20:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9d6748fd40b25457d814dd652e4d23b6aeb68ddd,3484558
75fb55454151a96aa114f9d41cd22d660a1f94f4,"added imread

svn path=/trunk/matplotlib/; revision=456",jdh2358,07/28/2004 04:50:21 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/75fb55454151a96aa114f9d41cd22d660a1f94f4,3483620
c1ed82d069717facc51f6815141b472bdcd41362,"added copy bbox transform

svn path=/trunk/matplotlib/; revision=455",jdh2358,07/28/2004 02:03:43 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c1ed82d069717facc51f6815141b472bdcd41362,3482439
4ae3fe1244e467b8c57c36ce6b136dbca27f1f14,"removed renderer cacheing for now

svn path=/trunk/matplotlib/; revision=454",jdh2358,07/28/2004 12:50:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4ae3fe1244e467b8c57c36ce6b136dbca27f1f14,3481931
2601aab7c794f4f40868cfe0ae6c8d7b8374b161,"updated tut / users guide

svn path=/trunk/matplotlib/; revision=453",jdh2358,07/27/2004 09:50:44 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/2601aab7c794f4f40868cfe0ae6c8d7b8374b161,3479189
de760b84cda52b399591e247d19841451b1f4edd,"fixed image bug in svg

svn path=/trunk/matplotlib/; revision=452",jdh2358,07/27/2004 09:43:39 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/de760b84cda52b399591e247d19841451b1f4edd,3479006
02d7eb54198d59090a2091b1b41a4816308aa6b0,"removed mathtext bug from svg

svn path=/trunk/matplotlib/; revision=451",jdh2358,07/27/2004 09:39:33 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/02d7eb54198d59090a2091b1b41a4816308aa6b0,3479005
9c95d74638d5ebca9b0ee396af7580c1f656c41b,"fixed event handling for wx

svn path=/trunk/matplotlib/; revision=450",jdh2358,07/27/2004 09:09:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9c95d74638d5ebca9b0ee396af7580c1f656c41b,3479005
222f761b08847bebef06878098d007340ecbbae6,"fixed svg text color; gtk event handling

svn path=/trunk/matplotlib/; revision=449",jdh2358,07/27/2004 08:03:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/222f761b08847bebef06878098d007340ecbbae6,3479010
c9918976d2821cb0c0d9568a3afd55eb7d9957b8,"removed emacs backups

svn path=/trunk/matplotlib/; revision=448",jdh2358,07/27/2004 06:42:19 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c9918976d2821cb0c0d9568a3afd55eb7d9957b8,3479011
8f42a51b6e9a9a46fb0d1f6a13352bfd3d188c55,"updating

svn path=/trunk/matplotlib/; revision=447",jdh2358,07/27/2004 06:39:15 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/8f42a51b6e9a9a46fb0d1f6a13352bfd3d188c55,3525234
07acc464f8e28f272c912f3ffb4c84759d84dd53,"fixed matplotlib icon

svn path=/trunk/matplotlib/; revision=446",jdh2358,07/27/2004 06:02:48 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/07acc464f8e28f272c912f3ffb4c84759d84dd53,3525245
ea428651709674991ce34defd31d7074e4d682e1,"matplotlib image update

svn path=/trunk/matplotlib/; revision=445",jdh2358,07/27/2004 05:53:09 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ea428651709674991ce34defd31d7074e4d682e1,3517991
409feac92350bab449f9f1812d84b1822611b2ab,"svg clipping simplification

svn path=/trunk/matplotlib/; revision=444",jdh2358,07/27/2004 05:52:32 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/409feac92350bab449f9f1812d84b1822611b2ab,3517946
3000e2c0c81af45db47c41cc39409dbb2cee2c61,"axes connection fix

svn path=/trunk/matplotlib/; revision=443",jdh2358,07/27/2004 04:46:57 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/3000e2c0c81af45db47c41cc39409dbb2cee2c61,3517462
c6d9268eacedfab55878052703d8e419c88e7881,"svg and ps fixes

svn path=/trunk/matplotlib/; revision=442",jdh2358,07/27/2004 04:21:34 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/c6d9268eacedfab55878052703d8e419c88e7881,3516332
bb031d85b5f8aa9ae4c6f2290d66859d71dfd016,"added trial matplotlib icon

svn path=/trunk/matplotlib/; revision=441",jdh2358,07/26/2004 08:57:19 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/bb031d85b5f8aa9ae4c6f2290d66859d71dfd016,3516164
a8cf35f3936d60e0fd9131cc00bd91156ec331c5,"added dynamic nav updates

svn path=/trunk/matplotlib/; revision=440",jdh2358,07/26/2004 07:43:49 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a8cf35f3936d60e0fd9131cc00bd91156ec331c5,3510245
297f20eef721cb9a85610569bbb115b0fa1067a1,"SC 25/07/2004

svn path=/trunk/matplotlib/; revision=439",N/A,07/25/2004 03:47:45 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/297f20eef721cb9a85610569bbb115b0fa1067a1,3504285
e1c7dbaf53c5b13a87ad55860aa45be9bcd30590,"SC 24/07/2004

svn path=/trunk/matplotlib/; revision=438",N/A,07/24/2004 01:16:15 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e1c7dbaf53c5b13a87ad55860aa45be9bcd30590,3504155
1092a9d2d54e85790086bf427204c304cd518cf3,"SC 24/07/2004

svn path=/trunk/matplotlib/; revision=437",N/A,07/24/2004 01:10:38 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1092a9d2d54e85790086bf427204c304cd518cf3,3504179
f45905208d5ac3fc19b2699f71cfd9564df2583c,"SC 24/07/2004

svn path=/trunk/matplotlib/; revision=436",N/A,07/24/2004 10:15:41 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/f45905208d5ac3fc19b2699f71cfd9564df2583c,3504110
73ad9116d01458b229993d2537860c3720143164,"fixed tick bug

svn path=/trunk/matplotlib/; revision=435",jdh2358,07/23/2004 08:27:24 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/73ad9116d01458b229993d2537860c3720143164,3500941
41e63511ef4bfc2f6e7dd679c1f7b57be42d9f17,"added rubberband to gtk

svn path=/trunk/matplotlib/; revision=434",jdh2358,07/23/2004 06:26:06 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/41e63511ef4bfc2f6e7dd679c1f7b57be42d9f17,3500086
381b22bb028d18961df28f0dcfc6ef638b372ae6,"Right mouse click zoom for panning mode.

svn path=/trunk/matplotlib/; revision=433",jaytmiller,07/23/2004 03:24:16 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/381b22bb028d18961df28f0dcfc6ef638b372ae6,3500021
1b3d93c3f14b0fcca520f52eb4f2bdb3cc569b86,"added transparent background pngs

svn path=/trunk/matplotlib/; revision=432",jdh2358,07/23/2004 02:25:34 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/1b3d93c3f14b0fcca520f52eb4f2bdb3cc569b86,3499931
89f2446a900e1d1a3d7b58b5d27ca08c6e16bde7,"added svg and png icons

svn path=/trunk/matplotlib/; revision=431",jdh2358,07/23/2004 01:39:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/89f2446a900e1d1a3d7b58b5d27ca08c6e16bde7,3499284
02886a8dec4a339055e0fc412cc8e1f7d74f643b,"fixed toolbar2 stack

svn path=/trunk/matplotlib/; revision=430",jdh2358,07/23/2004 01:38:24 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/02886a8dec4a339055e0fc412cc8e1f7d74f643b,3400141
f62a891607e8f50c3a1db9e3ce3c6ce4b6de2d96,"fixed tkagg back binding

svn path=/trunk/matplotlib/; revision=429",jdh2358,07/22/2004 07:57:10 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/f62a891607e8f50c3a1db9e3ce3c6ce4b6de2d96,3400100
e261f7efc8e2bc453722793056abe579d8a062a7,"NavigationToolbar2 support for TkAgg.

svn path=/trunk/matplotlib/; revision=428",jaytmiller,07/22/2004 07:31:30 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/e261f7efc8e2bc453722793056abe579d8a062a7,3400068
cacf95d33e3c52a809d8de73b585baec250dcdb7,"added some more memleak unit tests

svn path=/trunk/matplotlib/; revision=427",jdh2358,07/22/2004 06:30:11 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/cacf95d33e3c52a809d8de73b585baec250dcdb7,3399964
a6d75b2275e1bca454432b91ace135d56c515615,"incorporated renderer cache patch

svn path=/trunk/matplotlib/; revision=426",jdh2358,07/22/2004 06:20:41 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/a6d75b2275e1bca454432b91ace135d56c515615,3399028
2dacd59832c6da6cfe55028de155774971764537,"SC 22/07/2004

svn path=/trunk/matplotlib/; revision=425",N/A,07/22/2004 04:11:39 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/2dacd59832c6da6cfe55028de155774971764537,3398153
